fips,state,mcr_benes,mcr_avg_age,dual_pct,imaging_p1k,em_p1k,tests_p1k,uninsured,mammography,flu_vax,prevent_hosp,chr_diabetes,pcp_ratio,median_income,pct_rural,long_commute,broadband,state_abb,medicaid_expansion
48241,Texas,8979,72,0.1571,4249.6198,14235.7158,6087.7688,0.1674271049,0.35,0.4,4637,0.153,3.623996e-4,47252,0.7818538225,0.428,0.6528293135,TX,no
48243,Texas,751,74,0.0703,2364.8352,7516.4835,3164.8352,0.2957339118,0.26,0.21,4309,0.097,4.440497e-4,53362,1,0.275,0.6119544592,TX,no
48245,Texas,45953,72,0.1642,4340.7445,14283.1958,7231.2616,0.2049538851,0.39,0.45,5194,0.142,5.254881e-4,55173,0.0840200893,0.204,0.7282767669,TX,no
48247,Texas,1028,72,0.4341,4667.3866,16714.9028,6034.5572,0.1919191919,0.21,0.29,8931,0.084,1.905488e-4,38788,0.1739622642,0.345,0.5639606396,TX,no
48249,Texas,8412,71,0.3171,4805.4221,18704.5299,7157.8586,0.2014759283,0.28,0.37,5244,0.175,2.449659e-4,44444,0.4008521475,0.442,0.5928235928,TX,no
48251,Texas,33745,72,0.1146,4610.5014,15791.7094,6862.7714,0.1898452618,0.38,0.48,5954,0.128,4.376725e-4,66538,0.3787417017,0.562,0.8558192288,TX,no
48253,Texas,3677,72,0.1801,4126.6249,11942.2244,3496.8705,0.1911236532,0.32,0.31,6024,0.078,3.532321e-4,51094,0.8514998515,0.325,0.7684339888,TX,no
48255,Texas,2877,73,0.1984,3769.2308,12991.5966,4219.1338,0.1880236101,0.29,0.41,4638,0.058,2.555911e-4,54843,0.3839044792,0.28,0.6826249416,TX,no
48257,Texas,23277,71,0.1295,4276.6218,14899.6328,7458.149,0.1777587941,0.37,0.52,4732,0.129,2.876646e-4,75009,0.4881761006,0.587,0.8105747731,TX,no
48259,Texas,11349,74,0.0502,4424.0342,13987.7844,7452.7409,0.1540298507,0.48,0.51,2374,0.101,8.325847e-4,94899,0.5815923376,0.478,0.8835332912,TX,no
48261,Texas,58,74,NA,3720,16760,6960,0.2682926829,NA,0.5,NA,0.111,0,46132,1,0.229,0.4822335025,TX,no
48263,Texas,216,74,0.1803,4385.2459,9090.1639,2950.8197,0.1647286822,0.32,0.23,2454,0.125,0,52591,1,0.102,0.7362637363,TX,no
48265,Texas,17601,74,0.0767,4137.861,13617.7691,5790.4266,0.2167809158,0.47,0.51,2308,0.151,8.396145e-4,57789,0.41102267,0.223,0.8306312199,TX,no
48267,Texas,1334,73,0.1278,3378.8889,7592.2222,3791.1111,0.20940869,0.3,0.3,2526,0.092,9.170105e-4,44757,0.443021489,0.247,0.7033090297,TX,no
48269,Texas,40,66,NA,1652.1739,2521.7391,NA,0.2198275862,NA,NA,NA,0.095,0,71256,1,0.18,0.8831168831,TX,no
48271,Texas,976,73,0.1815,3555.3539,9023.5935,3811.2523,0.1796502385,0.33,0.28,4154,0.095,NA,47076,0.2045580878,0.056,0.4816753927,TX,no
48273,Texas,5389,72,0.1841,4138.7507,13687.6727,7087.3411,0.1917104541,0.34,0.38,6187,0.074,4.17617e-4,47169,0.1887027853,0.2,0.7343678686,TX,no
48275,Texas,897,74,0.2323,4335.1064,9014.1844,2161.3475,0.2545264624,0.3,0.15,3724,0.081,NA,40808,1,0.159,0.752,TX,no
48277,Texas,12069,72,0.1777,4371.134,15498.3232,6197.7394,0.2058327672,0.44,0.49,5902,0.157,5.027349e-4,47061,0.470829233,0.166,0.6581619765,TX,no
48279,Texas,2739,73,0.1954,3723.4195,9534.4828,3178.8793,0.2547510893,0.31,0.35,3366,0.164,3.039976e-4,42719,0.5768762968,0.22,0.6732233503,TX,no
48281,Texas,5828,71,0.0945,3594.7631,9472.2569,4508.4165,0.1873969376,0.39,0.24,6628,0.139,4.710537e-4,58817,0.6826752046,0.356,0.767132061,TX,no
48283,Texas,1221,72,0.3837,4103.3797,13660.0398,5260.4374,0.1648804617,0.24,0.24,3249,0.056,NA,41683,0.4635492303,0.277,0.5628029969,TX,no
48285,Texas,5621,74,0.108,4132.7169,11734.8382,3693.7721,0.1708670671,0.39,0.39,6390,0.192,6.464446e-4,52632,0.8131651352,0.339,0.758113979,TX,no
48287,Texas,3972,73,0.1044,3571.0784,12443.6275,5700.9804,0.2061096798,0.36,0.47,4432,0.148,2.916472e-4,59250,0.6972068384,0.413,0.7740225315,TX,no
48289,Texas,5385,73,0.0944,3686.3863,10750.8909,4605.8446,0.2580943571,0.36,0.43,5516,0.129,NA,50522,1,0.454,0.7080552538,TX,no
48291,Texas,14966,71,0.1582,4623.3017,16642.4716,6893.3557,0.2159604339,0.24,0.37,5966,0.187,2.31688e-4,53274,0.6322726492,0.609,0.7919473077,TX,no
48293,Texas,5516,71,0.203,3764.3428,10377.9956,4095.1344,0.2183685111,0.38,0.41,5694,0.132,3.401505e-4,43644,0.5361785836,0.286,0.637937209,TX,no
48295,Texas,651,74,0.0917,3495.4128,8344.0367,3259.1743,0.2784902895,0.33,0.33,3858,0.081,NA,65388,1,0.219,0.8271812081,TX,no
48297,Texas,2738,73,0.1479,3598.4906,10632.4528,5575.8491,0.2106790482,0.34,0.32,3322,0.096,8.21963e-5,54163,1,0.445,0.5887526652,TX,no
48299,Texas,8175,74,0.0658,3986.0215,9998.7097,4122.7957,0.2067789229,0.42,0.43,4227,0.124,7.853645e-4,55617,0.4517900627,0.379,0.8102097257,TX,no
48301,Texas,18,77,0,NA,NA,NA,0.161971831,NA,NA,NA,0.064,0,88487,1,0.259,0.7333333333,TX,no
48303,Texas,51135,73,0.1179,4644.6393,14207.232,4548.5475,0.1563615456,0.37,0.46,3748,0.058,8.197468e-4,54733,0.1133554017,0.106,0.7979433949,TX,no
48305,Texas,1156,73,0.1313,4697.0228,12211.9089,3425.5692,0.1997925311,0.31,0.33,4037,0.151,5.104645e-4,45737,0.5672020287,0.284,0.7163416899,TX,no
48307,Texas,2297,73,0.1878,3288.9344,7413.9344,2584.6995,0.1983457671,0.26,0.33,4374,0.134,5.008138e-4,43262,0.3532536521,0.177,0.7629653198,TX,no
48309,Texas,48411,72,0.1473,3875.6664,11597.7723,5646.8964,0.183920156,0.45,0.5,5194,0.1,7.344653e-4,51078,0.2335189395,0.176,0.7768227952,TX,no
48311,Texas,196,75,NA,3915.7895,11536.8421,4947.3684,0.1408450704,0.33,0.26,NA,0.097,0,68349,1,0.311,0.762962963,TX,no
48313,Texas,2594,73,0.1686,3674.5098,11610.1961,3905.098,0.2057914262,0.3,0.43,4761,0.141,2.080155e-4,46274,0.6740339578,0.335,0.6912625908,TX,no
48315,Texas,3237,72,0.2058,3907.0056,13400.496,6272.1637,0.1920723227,0.31,0.37,5663,0.221,NA,37876,1,0.504,0.6286320255,TX,no
48317,Texas,798,74,0.1386,3473.3475,8897.6546,3456.29,0.1904104183,0.36,0.32,4497,0.062,1.738224e-4,68745,1,0.344,0.6292798111,TX,no
48319,Texas,1425,75,0.0977,3589.4621,8642.1515,4971.4599,0.275580255,0.44,0.41,1999,0.089,NA,54914,1,0.2,0.7323113208,TX,no
48321,Texas,7709,72,0.1605,4322.0808,15087.7144,4723.575,0.2134718835,0.32,0.41,6195,0.099,3.83016e-4,49276,0.3641763392,0.278,0.633882149,TX,no
48323,Texas,10977,72,0.5267,3357.124,12364.7617,5540.4267,0.2766616073,0.25,0.26,8090,0.174,2.906728e-4,40017,0.0925577795,0.205,0.6134716935,TX,no
48325,Texas,10713,72,0.1197,3932.2499,12684.466,5550.2322,0.1815164351,0.34,0.38,5418,0.149,2.749357e-4,60695,0.6155501456,0.553,0.7364494325,TX,no
48327,Texas,714,73,0.1429,3670.5069,8076.0369,4119.8157,0.2832409972,0.31,0.31,4012,0.106,4.675082e-4,38425,1,0.261,0.6607495069,TX,no
48329,Texas,20882,73,0.1284,3401.8657,12913.4809,5473.0199,0.1641683492,0.37,0.44,3248,0.059,3.592578e-4,85811,0.1229177626,0.195,0.8406786203,TX,no
48331,Texas,6503,72,0.171,3694.9087,11538.2822,3711.6207,0.1902518113,0.35,0.4,6957,0.183,1.193745e-4,48989,0.5618208991,0.459,0.6853055917,TX,no
48333,Texas,1487,73,0.1312,3190.0452,6369.9095,2385.7466,0.2690634967,0.38,0.19,2888,0.085,4.064215e-4,46876,1,0.181,0.7150837989,TX,no
48335,Texas,1516,73,0.1607,2883.4356,6316.5644,1931.2883,0.2110324805,0.22,0.26,8140,0.194,4.910988e-4,44457,0.3674359247,0.28,0.66246851389999994,TX,no
48337,Texas,5668,73,0.1093,3762.5418,12059.6433,4003.6232,0.228663552,0.28,0.3,3876,0.136,3.061849e-4,53649,0.5894315128,0.348,0.7220512821,TX,no
48339,Texas,102891,72,0.0697,4719.8733,16129.3962,7007.2254,0.1767095212,0.34,0.5,4862,0.094,5.973685e-4,88833,0.2272559715,0.517,0.8987963695,TX,no
48341,Texas,2739,73,0.1502,4505.1672,13600.6079,4237.0821,0.2521185326,0.28,0.36,6880,0.087,4.65441e-4,55099,0.168142805,0.202,0.8436061191,TX,no
48343,Texas,3592,72,0.169,4129.5522,12691.3433,6229.8507,0.1772975241,0.27,0.42,6468,0.146,1.620877e-4,43304,0.784212154,0.344,0.779753762,TX,no
48345,Texas,372,75,0.1595,3439.6552,9814.6552,3698.2759,0.1944121071,0.27,0.34,8706,0.133,0,40217,1,0.33,0.6952965235,TX,no
48347,Texas,12520,72,0.1451,3790.8968,14004.9572,6115.6677,0.2090531594,0.34,0.48,6694,0.124,7.00035e-4,46207,0.4646023185,0.202,0.7886096729,TX,no
48349,Texas,11189,71,0.1937,3766.5548,13978.1035,5885.7496,0.2184111965,0.33,0.46,4677,0.179,4.035105e-4,48649,0.5265737928,0.325,0.7605260122,TX,no
48351,Texas,3206,71,0.2129,4525.7108,15050.2117,5866.9087,0.196322019,0.36,0.37,3928,0.082,NA,45890,1,0.57,0.6991533396,TX,no
48353,Texas,3409,72,0.1955,4159.5861,9936.8192,2590.9586,0.1845917846,0.28,0.37,5487,0.155,3.389601e-4,46389,0.326564143,0.198,0.728315147,TX,no
48355,Texas,65235,71,0.1505,4453.719,14366.2914,6519.7607,0.2034581375,0.4,0.42,4376,0.13,7.922377e-4,56079,0.0644724196,0.181,0.8128944543,TX,no
48357,Texas,1385,73,0.113,3737.8238,9529.5337,3109.8446,0.2720454545,0.29,0.27,6329,0.124,4.021313e-4,62567,0.1390981121,0.118,0.7559575079,TX,no
48359,Texas,471,74,0.0842,4728.9377,13941.3919,6864.4689,0.1517857143,0.29,0.43,4273,0.115,NA,59404,1,0.413,0.7929292929,TX,no
48361,Texas,17140,72,0.114,4368.31,14048.6422,7311.8903,0.1634382393,0.36,0.47,5566,0.16,1.914517e-4,62976,0.3517113286,0.372,0.8074714457,TX,no
48363,Texas,7019,73,0.1277,4447.7019,13755.0311,5700.8696,0.2255247034,0.34,0.46,5834,0.148,3.809524e-4,50159,0.5021521824,0.366,0.7563139932,TX,no
48365,Texas,5610,73,0.1069,4077.0289,11517.1939,4860.3851,0.1943689531,0.33,0.4,5891,0.127,3.456022e-4,56882,0.7271810388,0.372,0.7331249276,TX,no
48367,Texas,30031,73,0.0783,4506.395,14389.678,7418.2788,0.1769451262,0.41,0.5,4720,0.091,4.19163e-4,82501,0.5608456558,0.507,0.850733118,TX,no
48369,Texas,1552,74,0.141,4062.9699,9057.3308,3669.1729,0.2818688486,0.29,0.31,3594,0.113,2.027575e-4,50607,0.6001558087,0.14,0.6603184515,TX,no
48371,Texas,2413,72,0.2576,2797.4006,8713.3028,2579.5107,0.2354219171,0.19,0.18,4141,0.169,4.46628e-4,52763,0.3977558522,0.164,0.6329467354,TX,no
48373,Texas,19843,72,0.0779,3876.0371,12890.4832,5671.5471,0.21874145750000001,0.38,0.47,3401,0.204,5.796406e-4,50416,0.7763856165,0.374,0.7147451894,TX,no
48375,Texas,20233,72,0.1884,4787.9862,15110.7829,6567.7006,0.2446885476,0.36,0.46,4871,0.113,7.438486e-4,41138,0.0899622542,0.129,0.7401081568,TX,no
48377,Texas,1925,75,0.4683,2088.7805,7195.122,3110.2439,0.3195759182,0.2,0.13,2732,0.192,2.878526e-4,33499,0.4047070862,0.101,0.4836806921,TX,no
48379,Texas,3439,72,0.1032,4152.8903,12367.9092,5270.1243,0.2214324768,0.37,0.4,5774,0.087,8.22436e-5,65657,0.9322888034,0.489,0.7263279446,TX,no
48381,Texas,25440,73,0.0751,4998.5132,15086.9771,7076.4344,0.1323009239,0.38,0.46,3283,0.078,6.310954e-4,70694,0.1437564713,0.17,0.8815525724,TX,no
48383,Texas,476,73,0.1818,4007.2727,10520,2945.4545,0.2095699576,0.29,0.27,4279,0.067,5.346164e-4,67384,0.1330561331,0.205,0.7306273063,TX,no
48385,Texas,1410,73,0.1402,3434.1463,10728.0488,4528.0488,0.2378580324,0.36,0.34,3214,0.09,5.750431e-4,40834,1,0.121,0.6172291297,TX,no
48387,Texas,3669,73,0.1934,4000,13544.6053,6706.2121,0.1899416749,0.34,0.5,5238,0.213,1.64271e-4,41325,0.7573094868,0.499,0.6413459601,TX,no
48389,Texas,2190,72,0.2829,2950.8071,7952.3444,2338.2014,0.2180950599,0.23,0.3,7558,0.134,3.185728e-4,48990,0.1449611841,0.195,0.6179647527,TX,no
48391,Texas,1834,73,0.177,4514.4928,13046.5839,3376.8116,0.1737997767,0.34,0.3,6326,0.08,1.422071e-4,46883,0.606799404,0.355,0.6992540243,TX,no
48393,Texas,184,75,NA,4414.6341,11528.4553,4691.0569,0.1319444444,0.36,0.44,NA,0.083,0,70705,1,0.214,0.8139534884,TX,no
48395,Texas,4179,72,0.155,3465.798,11326.1982,3522.5686,0.2076688895,0.4,0.44,7776,0.169,5.7857e-5,47016,0.7385392853,0.433,0.7368094351,TX,no
48397,Texas,17446,73,0.0664,4428.7424,15996.1923,8355.4178,0.1380826337,0.4,0.52,4124,0.141,7.649741e-4,105763,0.1603584513,0.608,0.9308246549,TX,no
48399,Texas,2710,73,0.1675,4203.3173,9502.9428,3487.4264,0.1966313163,0.37,0.4,4995,0.084,6.839945e-4,48650,0.4075802305,0.33,0.7212525667,TX,no
48401,Texas,10965,73,0.1269,4017.4859,12504.5658,5530.2118,0.2170827525,0.36,0.4,5528,0.157,2.020202e-4,56036,0.6587286705,0.375,0.6252485089,TX,no
48403,Texas,3618,73,0.1324,3794.4251,10185.5401,4368.9024,0.1930855425,0.34,0.38,4410,0.096,2.833129e-4,43778,1,0.245,0.7478543261,TX,no
48405,Texas,2616,72,0.1936,3896.2396,14011.8384,5869.0808,0.1970815163,0.34,0.46,4498,0.227,2.429543e-4,40094,1,0.386,0.6693711968,TX,no
48407,Texas,7174,72,0.1268,4590.6697,16421.3695,7129.4206,0.2279906668,0.25,0.43,6793,0.16,6.96403e-5,42633,1,0.649,0.7361346211,TX,no
48409,Texas,13831,71,0.1629,4389.432,13529.7952,6220.2048,0.1765835274,0.37,0.42,4504,0.098,2.541372e-4,57302,0.196500216,0.333,0.7222028125,TX,no
48411,Texas,1600,74,0.141,2978.6325,7883.547,3231.8376,0.2795779955,0.27,0.28,4568,0.074,3.303601e-4,46061,0.4935573316,0.338,0.7593659942,TX,no
48413,Texas,636,73,0.215,3748.7923,8946.8599,3495.1691,0.2494623656,0.24,0.27,2745,0.136,NA,53286,1,0.293,0.6455813953,TX,no
48415,Texas,3128,73,0.1548,3948.7763,8845.7598,2545.8167,0.194219744,0.23,0.34,6092,0.085,5.929088e-4,56299,0.3170025412,0.116,0.7350614375,TX,no
48417,Texas,834,73,0.1084,4114.4578,13234.9398,6287.1486,0.2114418245,0.34,0.48,3399,0.109,3.074085e-4,65095,1,0.324,0.7760060744,TX,no
48419,Texas,5418,72,0.1705,3905.2252,13749.1892,5797.8378,0.2528038508,0.28,0.42,4487,0.095,1.96711e-4,39708,0.7943256837,0.347,0.6868610782,TX,no
48421,Texas,405,74,0.0957,4127.6596,10893.617,5386.5248,0.2829174664,0.26,0.44,3868,0.067,NA,55473,1,0.353,0.7684003925,TX,no
48423,Texas,49764,73,0.0995,4361.3204,14106.0971,5400.8155,0.2170980184,0.44,0.52,4721,0.13,0.0010337893,59538,0.3160780873,0.301,0.8072813409,TX,no
48425,Texas,2192,72,0.1184,3955.157,12677.13,5100.4484,0.1814936848,0.45,0.49,3782,0.061,6.654836e-4,67897,1,0.456,0.7755363433,TX,no
48427,Texas,10033,73,0.686,4691.3815,19595.3739,3542.4588,0.2993302329,0.27,0.27,6261,0.124,2.169702e-4,32516,0.2370587849,0.258,0.5614035088,TX,no
48429,Texas,2213,72,0.1412,3796.5243,9754.5257,3243.302,0.2418887601,0.28,0.41,6346,0.136,3.180324e-4,46658,0.3936656282,0.198,0.7582383739,TX,no
48431,Texas,244,73,0.1257,4982.0359,14658.6826,5922.1557,0.1815718157,0.33,0.43,1457,0.099,0,66790,1,0.245,0.8558951965,TX,no
48433,Texas,387,74,0.1377,4300.7246,7822.4638,2427.5362,0.1975927783,0.25,0.14,5196,0.102,7.342144e-4,48267,1,0.289,0.7724137931,TX,no
48435,Texas,838,73,0.1401,3908.9317,8697.0228,2551.6637,0.1977697606,0.34,0.45,8514,0.127,0.001064396,63427,0.1879844961,0.161,0.5240793201,TX,no
48437,Texas,1497,75,0.1364,4249.4715,9495.7717,3883.7209,0.2341818182,0.31,0.28,5613,0.084,1.340123e-4,44388,0.375732111,0.309,0.7536926148,TX,no
48439,Texas,301316,72,0.1129,4573.2061,15926.3891,7276.316,0.1901620195,0.4,0.5,5329,0.11,5.875494e-4,70130,0.0128820133,0.426,0.868651271,TX,no
48441,Texas,26811,72,0.1654,4391.798,14264.6273,4605.3967,0.1743239695,0.4,0.45,4294,0.087,6.82941e-4,54465,0.1603348897,0.093,0.7710555867,TX,no
48443,Texas,266,74,0.1418,2957.4468,8659.5745,2822.695,0.1948275862,0.28,0.12,1582,0.066,0,45677,1,0.283,0.5837320574,TX,no
48445,Texas,2134,72,0.2036,4123.0117,16852.5981,4383.8812,0.2472914694,0.2,0.39,7039,0.201,3.255473e-4,42953,0.2466998656,0.262,0.7069687269,TX,no
48447,Texas,419,75,0.1119,3538.4615,8465.035,2527.972,0.2447488584,0.25,0.22,1774,0.143,6.60066e-4,42746,1,0.256,0.7155688623,TX,no
48449,Texas,5917,72,0.1712,3961.92,11908.48,5413.12,0.2241886847,0.27,0.41,5391,0.099,4.540914e-4,49924,0.5055668955,0.175,0.7387312953,TX,no
48451,Texas,23741,72,0.1562,4011.5644,12686.7973,5181.6576,0.1682649479,0.42,0.53,5869,0.126,7.191871e-4,54774,0.1564087676,0.113,0.7805790276,TX,no
48453,Texas,151011,72,0.1094,4183.1774,14215.0828,6477.1835,0.1477999595,0.4,0.5,3803,0.07,8.632681e-4,80690,0.0546352217,0.37,0.8821346385,TX,no
48455,Texas,4571,72,0.1478,3995.122,12605.3659,6453.6585,0.2133010432,0.29,0.38,4482,0.232,1.356852e-4,43788,0.7723688721,0.526,0.6515754561,TX,no
48457,Texas,5407,72,0.1519,4231.694,13409.8361,5833.8798,0.1785905681,0.31,0.33,6587,0.115,1.843658e-4,48254,0.7813103005,0.437,0.6849295775,TX,no
48459,Texas,9538,72,0.1272,4167.6142,12527.69,6098.7576,0.2075494272,0.36,0.45,5538,0.149,2.908386e-4,53078,0.7929990587,0.462,0.7893393819,TX,no
48461,Texas,637,72,0.1923,3163.4615,7698.7179,2381.4103,0.1898490202,0.35,0.18,4951,0.065,5.448107e-4,58908,1,0.366,0.4984984985,TX,no
48463,Texas,5787,72,0.262,3598.3489,9644.6518,4635.6784,0.2380076346,0.29,0.34,4108,0.151,4.097445e-4,44690,0.3138420754,0.181,0.6518493383,TX,no
48465,Texas,8972,73,0.3161,3991.3288,10617.7642,4278.6501,0.2163719452,0.29,0.26,4819,0.078,3.048285e-4,45034,0.1015773645,0.076,0.6762785981,TX,no
48467,Texas,13924,73,0.1173,4185.3637,12586.766,5915.7172,0.2137920166,0.39,0.4,4752,0.138,1.606598e-4,55554,0.7501854352,0.53,0.7142290137,TX,no
48469,Texas,18988,73,0.144,4499.1677,15361.3361,5990.4561,0.1826395952,0.4,0.51,6196,0.167,7.605802e-4,57344,0.2662657127,0.188,0.7073631995,TX,no
48471,Texas,11345,73,0.1196,4567.8074,15014.1529,6392.2687,0.1986854541,0.33,0.45,5427,0.112,2.897351e-4,47519,0.4558288266,0.376,0.8079497336,TX,no
48473,Texas,8678,72,0.1102,4125.5028,15472.7809,6063.0196,0.2333871685,0.29,0.45,5793,0.126,1.317622e-4,61822,0.6164101377,0.498,0.7062817217,TX,no
48475,Texas,1943,72,0.1734,3370.438,8258.2117,2744.5255,0.1892352411,0.18,0.26,9473,0.195,1.706485e-4,61396,0.2788515669,0.26,0.7176973353,TX,no
48477,Texas,9382,73,0.1151,3829.3314,10542.2977,4231.0676,0.19322532,0.41,0.46,3671,0.148,5.981543e-4,59039,0.5349071712,0.206,0.7355247525,TX,no
48479,Texas,36222,72,0.4387,3838.9292,13220.0544,4775.4732,0.2980685982,0.27,0.37,5153,0.091,3.116958e-4,52576,0.0259963884,0.226,0.6691759483,TX,no
48481,Texas,9037,73,0.1474,4282.5318,13858.8382,4633.7706,0.2332032053,0.34,0.4,6110,0.15,3.363848e-4,49901,0.4989583333,0.294,0.6975458912,TX,no
48483,Texas,1208,73,0.114,4163.2653,9890.7563,3262.9052,0.2573352573,0.3,0.28,4826,0.073,3.852822e-4,58544,1,0.269,0.7278973889,TX,no
48485,Texas,26530,72,0.1667,4334.3881,14833.784,5671.0201,0.1729009488,0.39,0.47,5195,0.171,7.723528e-4,51535,0.1066692015,0.076,0.7737819505,TX,no
48487,Texas,2963,72,0.2006,4211.4458,13884.9398,4004.2169,0.2154733959,0.27,0.48,6777,0.184,3.900156e-4,42570,0.2189139269,0.118,0.6561776062,TX,no
48489,Texas,3783,72,0.4812,4546.2886,19736.447,8192.6606,0.2262744576,0.28,0.5,6698,0.188,3.253544e-4,35821,0.3457576579,0.33,0.6015219647,TX,no
48491,Texas,91106,73,0.0668,4312.7178,13784.0058,5734.4676,0.1237830488,0.46,0.52,3776,0.086,6.98759e-4,92661,0.1198994982,0.443,0.9259491563,TX,no
48493,Texas,10418,72,0.0985,3856.2778,13225.4744,5923.4962,0.1604116654,0.36,0.39,3828,0.09,4.579484e-4,76905,0.8586141013,0.602,0.8270514206,TX,no
48495,Texas,1129,73,0.1947,3042.3862,8365.7771,2560.4396,0.208847427,0.17,0.2,6963,0.074,2.590674e-4,64894,0.1812939522,0.262,0.7327224131,TX,no
48497,Texas,13487,73,0.0927,4453.9774,16668.089,6736.0561,0.208282561,0.34,0.49,6049,0.163,3.952859e-4,70468,0.7210749742,0.484,0.7754928696,TX,no
48499,Texas,15759,73,0.0842,4172.7531,12170.3818,4818.2357,0.1999809904,0.42,0.4,4290,0.209,4.43174e-4,56945,0.741993137,0.422,0.7751665657,TX,no
48501,Texas,1301,73,0.1551,3081.5508,6374.3316,2419.7861,0.2235325295,0.2,0.19,4094,0.119,3.492027e-4,62636,0.3732707196,0.222,0.7497134123,TX,no
48503,Texas,4644,73,0.1299,4340.4842,12425.3754,4485.4428,0.2202519175,0.3,0.42,6489,0.141,6.650042e-4,52643,0.3356873315,0.154,0.7501026413,TX,no
48505,Texas,2110,72,0.475,4378.9581,14638.4065,5029.6221,0.2839861751,0.23,0.32,5596,0.117,7.04722e-5,36069,0.2353402768,0.19,0.5856095936,TX,no
48507,Texas,2151,70,0.4485,3910.3079,10491.2985,5531.4592,0.19641385,0.2,0.26,5312,0.085,8.34516e-5,32538,0.3803202877,0.154,0.5242229067,TX,no
49001,Utah,1391,72,0.1328,2670.7424,5518.7773,1792.1397,0.1238540356,0.28,0.21,3964,0.1,9.118541e-4,58309,0.5652436265,0.186,0.7414548642,UT,yes
49003,Utah,9295,73,0.0788,3240.8638,10111.7703,4065.0214,0.0877359686,0.43,0.45,2645,0.1,3.275705e-4,69380,0.3109954977,0.335,0.8660140019,UT,yes
49005,Utah,15926,73,0.0915,3747.4261,10388.5752,3450.8469,0.0983880737,0.44,0.51,1977,0.059,4.485787e-4,63180,0.1568757989,0.12,0.8784413825,UT,yes
49007,Utah,4841,71,0.1685,2998.4985,9149.8498,3800.3003,0.0921604938,0.4,0.5,3626,0.109,4.933643e-4,52110,0.3371489978,0.148,0.8069996168,UT,yes
49009,Utah,275,72,NA,3268.5714,7605.7143,3280,0.0849315068,0.34,0.54,1123,0.142,0,63433,1,0.247,0.8834355828,UT,yes
49011,Utah,45434,73,0.0582,3648.4657,10963.6142,4986.6537,0.068826538,0.42,0.51,1847,0.083,4.805054e-4,87610,0.0091947572,0.286,0.9134393741,UT,yes
49013,Utah,3372,72,0.1433,2729.6525,5990.9567,1616.3732,0.1538952746,0.23,0.42,3090,0.09,4.508115e-4,59437,0.6821088838,0.24,0.8460978451,UT,yes
49015,Utah,2230,72,0.117,2701.4925,7281.791,2996.4179,0.0867869332,0.33,0.36,1722,0.118,9.98602e-5,61893,0.7364249271,0.219,0.804638472,UT,yes
49017,Utah,1262,73,0.0929,2725.4697,5577.2443,2232.7766,0.143049569,0.41,0.28,4724,0.091,3.937008e-4,54625,1,0.163,0.8107954545,UT,yes
49019,Utah,2138,73,0.1255,2661.8201,4467.9591,1648.8961,0.1293817718,0.34,0.42,1424,0.108,0.0013314215,53535,0.2538753388,0.092,0.8907182057,UT,yes
49021,Utah,9699,72,0.0869,3202.3471,10369.3101,2758.0014,0.1208281278,0.4,0.45,2915,0.093,3.789673e-4,58307,0.2255485995,0.114,0.8386129885,UT,yes
49023,Utah,1815,73,0.1039,3215.781,10335.7488,3374.3961,0.1053894611,0.31,0.47,5738,0.082,6.92341e-4,66056,0.4347062268,0.368,0.7938799076,UT,yes
49025,Utah,2188,73,0.0841,2775.3233,7489.7629,2127.1552,0.0979033404,0.33,0.39,1995,0.092,3.891555e-4,55887,0.5491929825,0.052,0.7824441922,UT,yes
49027,Utah,2603,73,0.1035,2739.9286,9054.564,2290.668,0.1410025585,0.36,0.42,2672,0.103,4.613255e-4,59069,0.7394225386,0.13,0.8194604565,UT,yes
49029,Utah,1777,74,0.0234,3467.1858,9859.8443,5295.8843,0.0687482628,0.37,0.46,1009,0.058,9.13242e-4,101943,0.6284718555,0.463,0.9465081724,UT,yes
49031,Utah,443,73,0.0997,2720.7977,6105.4131,2014.245,0.1463917526,0.34,0.35,2683,0.106,0,42196,1,0.322,0.7706766917,UT,yes
49033,Utah,501,73,0.0464,2649.0066,6847.6821,3350.9934,0.1005,0.37,0.41,NA,0.087,NA,64583,1,0.463,0.8456692913,UT,yes
49035,Utah,156253,72,0.1099,3424.9181,10858.0325,4276.7228,0.1178904487,0.39,0.5,2262,0.07,7.799534e-4,79941,0.0090331227,0.258,0.8776479377,UT,yes
49037,Utah,2388,71,0.283,2562.5621,4633.565,2477.1599,0.161953125,0.18,0.22,3150,0.14,6.472911e-4,49438,0.7786518378,0.287,0.5344467641,UT,yes
49039,Utah,5368,73,0.1023,3270.6052,9168.2997,2947.5504,0.1337595908,0.36,0.42,3181,0.081,4.571727e-4,54648,0.4092804256,0.21,0.8184658105,UT,yes
49041,Utah,4601,72,0.1357,3215.3893,8757.6492,2428.9609,0.1112303088,0.4,0.49,2280,0.099,4.642741e-4,58983,0.6471493126,0.124,0.8343291689,UT,yes
49043,Utah,7019,73,0.0297,3277.1826,8943.2244,3197.6433,0.09208118,0.5,0.56,1748,0.048,0.0012877686,112482,0.3919997798,0.365,0.9281997187,UT,yes
49045,Utah,8968,72,0.0942,3653.8727,11251.4365,4764.6518,0.1006018372,0.37,0.45,3572,0.114,1.716566e-4,80196,0.1770071112,0.481,0.9079011622,UT,yes
